review_id,order_id,customer_id,restaurant_id,rating,review_text,sentiment,review_timestamp
REV005103,O045738,C00272,R0096,4,Amazing food and excellent quality.,Positive,2026-01-05 12:00:00
REV005104,O033234,C04033,R0187,4,Really tasty food with generous portions.,Positive,2026-06-06 12:00:00
REV005105,O014330,C00530,R0164,5,The food was fresh and flavorful.,Positive,2026-03-30 08:00:00
REV005106,O010222,C00838,R0282,4,Very poor experience with the delivery.,Negative,2026-05-29 22:00:00
REV005107,O016163,C02259,R0211,2,The packaging was damaged.,Negative,2026-05-25 14:00:00
REV005108,O004640,C01798,R0270,3,It was an ordinary experience.,Neutral,2026-05-25 12:00:00
REV005109,O030002,C02103,R0181,4,Great quality and very good service.,Positive,2026-01-03 18:00:00
REV005110,O030259,C02626,R0061,4,Really tasty food with generous portions.,Positive,2026-03-23 22:00:00
REV005111,O035160,C01558,R0127,5,Great quality and very good service.,Positive,2026-02-10 02:00:00
REV005112,O013003,C01661,R0072,5,Amazing food and excellent quality.,Positive,2026-04-13 15:00:00
REV005113,O001051,C00132,R0084,2,The delivery was very late.,Negative,2026-03-26 17:00:00
REV005114,O018647,C00268,R0092,4,Amazing food and excellent quality.,Positive,2026-02-05 23:00:00
REV005115,O025089,C02874,R0087,4,Fast delivery and great packaging.,Positive,2026-02-11 04:00:00
REV005116,O012424,C04326,R0242,4,Excellent experience from start to finish.,Positive,2026-02-08 15:00:00
REV005117,O035995,C01405,R0159,4,Really tasty food with generous portions.,Positive,2026-01-18 10:00:00
REV005118,O003441,C03871,R0287,5,Everything was perfect and well packed.,Positive,2026-03-11 23:00:00
REV005119,O019746,C03360,R0079,4,Delivery was fast and the food arrived hot.,Positive,2026-03-23 20:00:00
REV005120,O046797,C04054,R0150,3,Average experience.,Neutral,2026-01-17 20:00:00
REV005121,O046238,C00123,R0281,5,Really tasty food with generous portions.,Positive,2026-03-11 17:00:00
REV005122,O011544,C04116,R0033,4,The food was delicious and fresh.,Positive,2026-01-25 07:00:00
REV005123,O038919,C03818,R0067,2,The food arrived cold.,Negative,2026-01-27 14:00:00
REV005124,O033930,C00439,R0209,2,The food arrived cold.,Negative,2026-03-18 12:00:00
REV005125,O037551,C00259,R0049,4,The food was delicious and fresh.,Positive,2026-06-07 04:00:00
REV005126,O002895,C00108,R0198,5,Great quality and very good service.,Positive,2026-05-22 05:00:00
REV005127,O024344,C02819,R0022,5,The packaging was damaged.,Negative,2026-05-28 19:00:00
REV005128,O027648,C02827,R0211,5,Really tasty food with generous portions.,Positive,2026-03-23 14:00:00
REV005129,O038448,C02335,R0204,4,Fast delivery and great packaging.,Positive,2026-02-28 16:00:00
REV005130,O046175,C04093,R0022,5,The food was delicious and fresh.,Positive,2026-02-22 22:00:00
REV005131,O024313,C01148,R0112,5,Really tasty food with generous portions.,Positive,2026-02-28 18:00:00
REV005132,O022917,C01736,R0101,4,Delivery was fast and the food arrived hot.,Positive,2026-01-27 13:00:00
REV005133,O042500,C01158,R0271,5,The food was fresh and flavorful.,Positive,2026-02-06 18:00:00
REV005134,O045418,C03932,R0253,5,Really tasty food with generous portions.,Positive,2026-05-27 21:00:00
REV005135,O013630,C04205,R0078,3,Nothing special about the order.,Neutral,2026-06-08 19:00:00
REV005136,O043461,C03288,R0182,4,Excellent experience from start to finish.,Positive,2026-02-20 21:00:00
REV005137,O002904,C03121,R0204,2,My order was missing an item.,Negative,2026-04-11 19:00:00
REV005138,O037417,C04801,R0027,4,Everything was perfect and well packed.,Positive,2026-05-29 22:00:00
REV005139,O045975,C03666,R0227,5,Excellent experience from start to finish.,Positive,2026-01-20 00:00:00
REV005140,O027340,C00871,R0016,3,The food was okay.,Neutral,2026-03-20 12:00:00
REV005141,O024976,C00217,R0187,2,The food was cold and the delivery was late.,Negative,2026-05-12 19:00:00
REV005142,O048976,C01505,R0271,3,Nothing special about the order.,Neutral,2026-02-01 21:00:00
REV005143,O034986,C00480,R0078,3,The food was fresh and flavorful.,Positive,2026-05-03 04:00:00
REV005144,O024773,C00782,R0216,3,Average experience.,Neutral,2026-03-16 11:00:00
REV005145,O012887,C01030,R0220,5,Delivery was fast and the food arrived hot.,Positive,2026-02-09 01:00:00
REV005146,O044569,C04260,R0195,3,Fast delivery and great packaging.,Positive,2026-06-23 15:00:00
REV005147,O048521,C03782,R0033,4,Fast delivery and great packaging.,Positive,2026-01-02 10:00:00
REV005148,O007778,C00811,R0088,3,Average experience.,Neutral,2026-04-23 02:00:00
REV005149,O036375,C01074,R0290,1,The delivery was very late.,Negative,2026-02-21 17:00:00
REV005150,O009106,C04380,R0110,4,Everything was perfect and well packed.,Positive,2026-05-29 18:00:00
REV005151,O004239,C02545,R0186,5,The food was delicious and fresh.,Positive,2026-05-14 04:00:00
REV005152,O011015,C00578,R0187,4,The food was delicious and fresh.,Positive,2026-01-07 22:00:00
REV005153,O043282,C01657,R0273,4,The food was delicious and fresh.,Positive,2026-06-07 02:00:00
REV005154,O000933,C01646,R0297,3,Nothing special about the order.,Neutral,2026-03-12 12:00:00
REV005155,O019203,C03465,R0182,5,Fast delivery and great packaging.,Positive,2026-06-15 06:00:00
REV005156,O044572,C00955,R0071,5,Excellent experience from start to finish.,Positive,2026-02-19 04:00:00
REV005157,O034456,C02327,R0204,2,The food arrived cold.,Negative,2026-04-29 00:00:00
REV005158,O017157,C02154,R0083,5,Amazing food and excellent quality.,Positive,2026-03-02 01:00:00
REV005159,O020541,C02868,R0097,5,The food was fresh and flavorful.,Positive,2026-04-27 15:00:00
REV005160,O044798,C02221,R0098,2,The food was cold and the delivery was late.,Negative,2026-01-18 14:00:00
REV005161,O006780,C00638,R0087,3,Fast delivery and great packaging.,Positive,2026-02-02 03:00:00
REV005162,O045668,C03955,R0006,4,Delivery was fast and the food arrived hot.,Positive,2026-04-28 05:00:00
REV005163,O039330,C00627,R0022,5,Great quality and very good service.,Positive,2026-06-15 10:00:00
REV005164,O016424,C02414,R0063,4,Delivery was fast and the food arrived hot.,Positive,2026-06-12 07:00:00
REV005165,O038655,C01270,R0047,5,Excellent experience from start to finish.,Positive,2026-06-27 15:00:00
REV005166,O012327,C03061,R0239,4,Excellent experience from start to finish.,Positive,2026-06-15 10:00:00
REV005167,O021981,C03164,R0210,4,Really tasty food with generous portions.,Positive,2026-02-16 14:00:00
REV005168,O045092,C01027,R0259,2,The food arrived cold.,Negative,2026-02-03 18:00:00
REV005169,O045835,C02142,R0084,5,The order arrived quickly and everything was hot.,Positive,2026-06-05 23:00:00
REV005170,O035667,C03366,R0105,2,The food was cold and the delivery was late.,Negative,2026-06-06 14:00:00
REV005171,O045972,C00936,R0276,4,Excellent experience from start to finish.,Positive,2026-04-20 11:00:00
REV005172,O040395,C00339,R0114,4,Really tasty food with generous portions.,Positive,2026-04-28 17:00:00
REV005173,O019155,C03231,R0188,4,Excellent experience from start to finish.,Positive,2026-01-25 03:00:00
REV005174,O040604,C00964,R0043,5,Fast delivery and great packaging.,Positive,2026-06-30 04:00:00
REV005175,O006035,C00584,R0070,5,The food was delicious and fresh.,Positive,2026-03-17 07:00:00
REV005176,O023783,C03265,R0280,5,The food was fresh and flavorful.,Positive,2026-04-05 23:00:00
REV005177,O023293,C02878,R0107,1,The food was bland and disappointing.,Negative,2026-06-09 16:00:00
REV005178,O045450,C04399,R0115,4,The food was fresh and flavorful.,Positive,2026-03-15 16:00:00
REV005179,O018735,C01023,R0169,5,Amazing food and excellent quality.,Positive,2026-04-20 07:00:00
REV005180,O039259,C00132,R0275,2,Delivery was fast and the food arrived hot.,Positive,2026-03-23 12:00:00
REV005181,O030170,C04383,R0029,4,Amazing food and excellent quality.,Positive,2026-03-13 05:00:00
REV005182,O029643,C04891,R0122,1,The order arrived quickly and everything was hot.,Positive,2026-02-09 12:00:00
REV005183,O030784,C04716,R0233,3,The experience was fine.,Neutral,2026-04-21 18:00:00
REV005184,O025033,C04306,R0248,1,The order took too long to arrive.,Negative,2026-07-01 07:00:00
REV005185,O016610,C02944,R0053,2,The order took too long to arrive.,Negative,2026-05-16 00:00:00
REV005186,O021123,C01779,R0040,4,The food was delicious and fresh.,Positive,2026-07-01 09:00:00
REV005187,O047305,C00733,R0253,4,Delivery was fast and the food arrived hot.,Positive,2026-06-10 09:00:00
REV005188,O002500,C00366,R0129,4,Delivery was fast and the food arrived hot.,Positive,2026-02-25 04:00:00
REV005189,O031677,C04747,R0121,4,Delivery was fast and the food arrived hot.,Positive,2026-06-30 03:00:00
REV005190,O042495,C04788,R0221,4,The food was delicious and fresh.,Positive,2026-01-04 10:00:00
REV005191,O017322,C03390,R0234,5,The food was delicious and fresh.,Positive,2026-02-16 23:00:00
REV005192,O009752,C00698,R0141,4,Great quality and very good service.,Positive,2026-02-15 11:00:00
REV005193,O024479,C00510,R0028,4,Excellent experience from start to finish.,Positive,2026-03-24 19:00:00
REV005194,O024800,C00051,R0239,2,The food was cold and the delivery was late.,Negative,2026-02-22 17:00:00
REV005195,O024138,C04216,R0246,4,Amazing food and excellent quality.,Positive,2026-04-28 15:00:00
REV005196,O006502,C00301,R0072,4,Really tasty food with generous portions.,Positive,2026-06-27 06:00:00
REV005197,O040732,C01522,R0136,5,Everything was perfect and well packed.,Positive,2026-02-09 08:00:00
REV005198,O016671,C04753,R0132,5,Fast delivery and great packaging.,Positive,2026-03-15 05:00:00
REV005199,O023155,C02086,R0167,4,The food was delicious and fresh.,Positive,2026-04-01 06:00:00
REV005200,O043147,C04897,R0254,4,The order arrived quickly and everything was hot.,Positive,2026-05-19 17:00:00
REV005201,O016645,C01085,R0086,3,Overall it was satisfactory.,Neutral,2026-01-19 17:00:00
REV005202,O048216,C00473,R0114,5,Amazing food and excellent quality.,Positive,2026-02-09 09:00:00
REV005203,O010721,C04498,R0226,2,The delivery was very late.,Negative,2026-01-05 04:00:00
REV005204,O040574,C03456,R0254,3,The food was acceptable.,Neutral,2026-03-31 17:00:00
REV005205,O045686,C01695,R0014,5,Delivery was fast and the food arrived hot.,Positive,2026-03-04 05:00:00
REV005206,O030421,C04276,R0086,3,I received the wrong item.,Negative,2026-04-30 18:00:00
REV005207,O043295,C00743,R0114,2,The packaging was damaged.,Negative,2026-02-21 19:00:00
REV005208,O049716,C02441,R0244,5,Fast delivery and great packaging.,Positive,2026-02-22 02:00:00
REV005209,O036451,C04863,R0062,4,The food was fresh and flavorful.,Positive,2026-01-06 02:00:00
REV005210,O044875,C00035,R0120,4,Great quality and very good service.,Positive,2026-01-19 01:00:00
REV005211,O007102,C03079,R0056,4,Really tasty food with generous portions.,Positive,2026-06-19 20:00:00
REV005212,O021554,C04951,R0021,1,I received the wrong item.,Negative,2026-06-17 15:00:00
REV005213,O006360,C00246,R0284,5,Fast delivery and great packaging.,Positive,2026-06-30 22:00:00
REV005214,O004639,C00271,R0059,4,The food was fresh and flavorful.,Positive,2026-06-20 22:00:00
REV005215,O009831,C02036,R0098,5,Everything was perfect and well packed.,Positive,2026-05-23 05:00:00
REV005216,O001588,C03060,R0115,4,The order arrived quickly and everything was hot.,Positive,2026-04-11 02:00:00
REV005217,O022721,C00853,R0090,4,The food was delicious and fresh.,Positive,2026-06-15 07:00:00
REV005218,O048189,C00187,R0012,2,The order took too long to arrive.,Negative,2026-05-25 23:00:00
REV005219,O031229,C00548,R0189,1,My order was missing an item.,Negative,2026-02-17 01:00:00
REV005220,O043906,C02237,R0169,5,Excellent experience from start to finish.,Positive,2026-04-17 12:00:00
REV005221,O028584,C00069,R0231,3,The experience was fine.,Neutral,2026-01-30 12:00:00
REV005222,O012029,C03158,R0210,4,The food was fresh and flavorful.,Positive,2026-04-28 09:00:00
REV005223,O034373,C00470,R0276,4,Fast delivery and great packaging.,Positive,2026-04-05 03:00:00
REV005224,O037152,C00745,R0204,3,It was an ordinary experience.,Neutral,2026-05-09 00:00:00
REV005225,O009150,C03968,R0003,4,Great quality and very good service.,Positive,2026-05-02 13:00:00
REV005226,O017631,C01632,R0068,5,Delivery was fast and the food arrived hot.,Positive,2026-01-20 16:00:00
REV005227,O036659,C03736,R0101,5,Delivery was fast and the food arrived hot.,Positive,2026-01-18 17:00:00
REV005228,O046385,C04800,R0018,1,The order took too long to arrive.,Negative,2026-05-29 06:00:00
REV005229,O022941,C01925,R0014,4,Amazing food and excellent quality.,Positive,2026-06-28 20:00:00
REV005230,O041919,C04539,R0211,4,Everything was perfect and well packed.,Positive,2026-05-11 19:00:00
REV005231,O040229,C00036,R0270,1,Very poor experience with the delivery.,Negative,2026-04-24 08:00:00
REV005232,O029527,C03930,R0298,3,The order was okay overall.,Neutral,2026-03-21 10:00:00
REV005233,O039565,C04260,R0262,1,The order took too long to arrive.,Negative,2026-03-03 19:00:00
REV005234,O016314,C00092,R0229,3,The order was okay overall.,Neutral,2026-02-03 16:00:00
REV005235,O005019,C02250,R0067,4,Really tasty food with generous portions.,Positive,2026-06-03 13:00:00
REV005236,O024806,C00472,R0109,4,Delivery was fast and the food arrived hot.,Positive,2026-01-21 10:00:00
REV005237,O033223,C03598,R0169,5,Really tasty food with generous portions.,Positive,2026-06-11 13:00:00
REV005238,O023433,C02371,R0240,5,Amazing food and excellent quality.,Positive,2026-02-02 02:00:00
REV005239,O028923,C01687,R0133,3,The food was okay.,Neutral,2026-04-13 08:00:00
REV005240,O041745,C02993,R0041,5,Excellent experience from start to finish.,Positive,2026-01-04 17:00:00
REV005241,O042950,C00433,R0090,3,The experience was fine.,Neutral,2026-03-19 05:00:00
REV005242,O011034,C01139,R0159,5,Fast delivery and great packaging.,Positive,2026-03-02 04:00:00
REV005243,O002397,C01432,R0105,5,Fast delivery and great packaging.,Positive,2026-03-07 10:00:00
REV005244,O017698,C01738,R0192,5,The order arrived quickly and everything was hot.,Positive,2026-06-17 07:00:00
REV005245,O010517,C04329,R0255,5,Excellent experience from start to finish.,Positive,2026-01-13 09:00:00
REV005246,O032443,C00676,R0181,2,Very poor experience with the delivery.,Negative,2026-03-02 01:00:00
REV005247,O020117,C00097,R0294,2,The food arrived cold.,Negative,2026-06-26 21:00:00
REV005248,O010101,C03690,R0238,5,Everything was perfect and well packed.,Positive,2026-02-24 14:00:00
REV005249,O012432,C00766,R0079,3,Really tasty food with generous portions.,Positive,2026-03-29 21:00:00
REV005250,O008424,C00707,R0193,3,The order was delayed for a long time.,Negative,2026-05-27 08:00:00
REV005251,O036293,C01387,R0200,5,Fast delivery and great packaging.,Positive,2026-04-08 01:00:00
REV005252,O017476,C04452,R0201,5,Delivery was fast and the food arrived hot.,Positive,2026-05-31 08:00:00
REV005253,O016720,C01343,R0247,2,I received the wrong item.,Negative,2026-04-23 00:00:00
REV005254,O030270,C02755,R0035,5,Great quality and very good service.,Positive,2026-01-25 13:00:00
REV005255,O047035,C03555,R0087,4,Excellent experience from start to finish.,Positive,2026-02-05 02:00:00
REV005256,O010465,C03577,R0104,5,The food was delicious and fresh.,Positive,2026-05-05 06:00:00
REV005257,O038192,C04219,R0153,3,The food was decent.,Neutral,2026-07-01 06:00:00
REV005258,O046439,C04969,R0102,4,The food was fresh and flavorful.,Positive,2026-04-02 01:00:00
REV005259,O029141,C03539,R0144,4,Delivery was fast and the food arrived hot.,Positive,2026-06-04 05:00:00
REV005260,O033292,C01050,R0230,5,Everything was perfect and well packed.,Positive,2026-06-26 12:00:00
REV005261,O011703,C01466,R0125,5,The order arrived quickly and everything was hot.,Positive,2026-05-14 03:00:00
REV005262,O003568,C02605,R0034,5,Fast delivery and great packaging.,Positive,2026-05-02 00:00:00
REV005263,O041211,C02721,R0209,4,Delivery was fast and the food arrived hot.,Positive,2026-03-03 01:00:00
REV005264,O033256,C01887,R0290,2,The order took too long to arrive.,Negative,2026-01-05 11:00:00
REV005265,O048342,C04416,R0160,5,The food was fresh and flavorful.,Positive,2026-01-16 17:00:00
REV005266,O045659,C00942,R0128,2,The order arrived quickly and everything was hot.,Positive,2026-05-30 08:00:00
REV005267,O045249,C04853,R0067,4,Delivery was fast and the food arrived hot.,Positive,2026-03-03 14:00:00
REV005268,O020641,C04277,R0200,3,Overall it was satisfactory.,Neutral,2026-01-25 13:00:00
REV005269,O047394,C02474,R0043,5,Delivery was fast and the food arrived hot.,Positive,2026-05-30 19:00:00
REV005270,O033436,C04870,R0006,4,Excellent experience from start to finish.,Positive,2026-02-10 05:00:00
REV005271,O035918,C00105,R0126,4,Amazing food and excellent quality.,Positive,2026-06-21 13:00:00
