review_id,order_id,customer_id,restaurant_id,rating,review_text,sentiment,review_timestamp,cleaned_review
REV003439,O007614,C00918,R0113,3,The food was decent.,Neutral,2026-06-05 12:00:00,food decent
REV003440,O035760,C02867,R0191,3,The food was okay.,Neutral,2026-06-29 05:00:00,food okay
REV003441,O003935,C04037,R0055,3,The experience was fine.,Neutral,2026-03-20 00:00:00,experience fine
REV003442,O003391,C01383,R0111,5,Delivery was fast and the food arrived hot.,Positive,2026-05-20 02:00:00,delivery fast food arrived hot
REV003443,O011884,C04613,R0159,1,The food was delicious and fresh.,Positive,2026-03-01 15:00:00,food delicious fresh
REV003444,O046500,C03698,R0003,4,Fast delivery and great packaging.,Positive,2026-01-07 14:00:00,fast delivery great packaging
REV003445,O009153,C00924,R0200,5,The food was delicious and fresh.,Positive,2026-01-29 01:00:00,food delicious fresh
REV003446,O022961,C02129,R0083,3,Overall it was satisfactory.,Neutral,2026-06-18 19:00:00,overall satisfactory
REV003447,O035656,C01496,R0279,4,Delivery was fast and the food arrived hot.,Positive,2026-02-21 20:00:00,delivery fast food arrived hot
REV003448,O018341,C01888,R0219,5,Delivery was fast and the food arrived hot.,Positive,2026-02-16 01:00:00,delivery fast food arrived hot
REV003449,O047569,C03337,R0298,5,The food was delicious and fresh.,Positive,2026-05-12 19:00:00,food delicious fresh
REV003450,O034106,C01981,R0171,5,Excellent experience from start to finish.,Positive,2026-01-31 07:00:00,excellent experience start finish
REV003451,O035066,C01668,R0094,5,Amazing food and excellent quality.,Positive,2026-01-17 06:00:00,amazing food excellent quality
REV003452,O019394,C02868,R0040,5,Excellent experience from start to finish.,Positive,2026-06-06 18:00:00,excellent experience start finish
REV003453,O013237,C03488,R0036,5,The order arrived quickly and everything was hot.,Positive,2026-03-30 11:00:00,order arrived quickly everything hot
REV003454,O029458,C03699,R0290,3,The experience was fine.,Neutral,2026-01-03 11:00:00,experience fine
REV003455,O049936,C04340,R0252,5,Amazing food and excellent quality.,Positive,2026-06-09 13:00:00,amazing food excellent quality
REV003456,O023580,C01926,R0202,3,The experience was fine.,Neutral,2026-01-11 19:00:00,experience fine
REV003457,O010288,C00216,R0236,5,Fast delivery and great packaging.,Positive,2026-01-07 13:00:00,fast delivery great packaging
REV003458,O006985,C02613,R0150,5,The food was fresh and flavorful.,Positive,2026-03-16 16:00:00,food fresh flavorful
REV003459,O002817,C01536,R0281,4,Everything was perfect and well packed.,Positive,2026-03-17 11:00:00,everything perfect well packed
REV003460,O006558,C00556,R0009,5,Great quality and very good service.,Positive,2026-05-16 10:00:00,great quality good service
REV003461,O024189,C04257,R0087,5,Excellent experience from start to finish.,Positive,2026-04-03 21:00:00,excellent experience start finish
REV003462,O047769,C02590,R0295,5,The food was fresh and flavorful.,Positive,2026-05-08 12:00:00,food fresh flavorful
REV003463,O001396,C01229,R0263,5,Fast delivery and great packaging.,Positive,2026-06-09 01:00:00,fast delivery great packaging
REV003464,O038762,C04131,R0128,1,The food was cold and the delivery was late.,Negative,2026-06-29 11:00:00,food cold delivery late
REV003465,O003514,C01798,R0189,4,Amazing food and excellent quality.,Positive,2026-05-16 15:00:00,amazing food excellent quality
REV003466,O040267,C01660,R0202,5,Amazing food and excellent quality.,Positive,2026-03-29 17:00:00,amazing food excellent quality
REV003467,O022999,C03528,R0205,4,Great quality and very good service.,Positive,2026-02-09 06:00:00,great quality good service
REV003468,O035385,C02074,R0050,5,Delivery was fast and the food arrived hot.,Positive,2026-04-18 11:00:00,delivery fast food arrived hot
REV003469,O040431,C02921,R0135,5,Everything was perfect and well packed.,Positive,2026-06-10 02:00:00,everything perfect well packed
REV003470,O042271,C00050,R0143,4,Amazing food and excellent quality.,Positive,2026-02-27 14:00:00,amazing food excellent quality
REV003471,O013480,C04270,R0049,4,The order arrived quickly and everything was hot.,Positive,2026-02-16 17:00:00,order arrived quickly everything hot
REV003472,O037808,C04283,R0225,4,The food was delicious and fresh.,Positive,2026-02-04 06:00:00,food delicious fresh
REV003473,O018275,C03836,R0050,4,The food was delicious and fresh.,Positive,2026-05-10 18:00:00,food delicious fresh
REV003474,O049652,C02803,R0019,5,Fast delivery and great packaging.,Positive,2026-02-14 09:00:00,fast delivery great packaging
REV003475,O034132,C04741,R0218,4,The food was fresh and flavorful.,Positive,2026-03-02 19:00:00,food fresh flavorful
REV003476,O022382,C02895,R0002,2,The food was bland and disappointing.,Negative,2026-06-14 18:00:00,food bland disappointing
REV003477,O047778,C02926,R0074,2,The order was delayed for a long time.,Negative,2026-02-24 22:00:00,order delayed long time
REV003478,O038453,C03871,R0266,5,Everything was perfect and well packed.,Positive,2026-02-11 20:00:00,everything perfect well packed
REV003479,O028455,C01346,R0112,5,The food was delicious and fresh.,Positive,2026-01-22 03:00:00,food delicious fresh
REV003480,O015517,C01170,R0165,5,Amazing food and excellent quality.,Positive,2026-03-28 07:00:00,amazing food excellent quality
REV003481,O013367,C03203,R0005,4,Fast delivery and great packaging.,Positive,2026-04-08 23:00:00,fast delivery great packaging
REV003482,O025986,C01303,R0222,3,Amazing food and excellent quality.,Positive,2026-01-02 16:00:00,amazing food excellent quality
REV003483,O036538,C02050,R0247,2,The delivery was very late.,Negative,2026-05-22 21:00:00,delivery late
REV003484,O024100,C04280,R0018,4,The food was fresh and flavorful.,Positive,2026-01-17 07:00:00,food fresh flavorful
REV003485,O035713,C02443,R0135,3,Everything was perfect and well packed.,Positive,2026-02-26 12:00:00,everything perfect well packed
REV003486,O011176,C04446,R0038,4,The food was delicious and fresh.,Positive,2026-04-17 20:00:00,food delicious fresh
REV003487,O039929,C03722,R0105,2,The delivery was very late.,Negative,2026-06-21 23:00:00,delivery late
REV003488,O047876,C02070,R0157,5,Everything was perfect and well packed.,Positive,2026-03-24 19:00:00,everything perfect well packed
REV003489,O018800,C03460,R0185,4,Fast delivery and great packaging.,Positive,2026-01-15 13:00:00,fast delivery great packaging
REV003490,O004913,C03003,R0270,3,Great quality and very good service.,Positive,2026-05-19 09:00:00,great quality good service
REV003491,O012917,C02285,R0014,5,Excellent experience from start to finish.,Positive,2026-05-23 20:00:00,excellent experience start finish
REV003492,O032082,C01109,R0190,4,Amazing food and excellent quality.,Positive,2026-06-04 02:00:00,amazing food excellent quality
REV003493,O034709,C02895,R0288,4,Great quality and very good service.,Positive,2026-06-05 19:00:00,great quality good service
REV003494,O034581,C04598,R0147,4,Excellent experience from start to finish.,Positive,2026-06-08 22:00:00,excellent experience start finish
REV003495,O027396,C00217,R0124,5,Fast delivery and great packaging.,Positive,2026-05-13 08:00:00,fast delivery great packaging
REV003496,O025991,C01089,R0013,4,The order arrived quickly and everything was hot.,Positive,2026-05-23 23:00:00,order arrived quickly everything hot
REV003497,O038606,C02486,R0262,4,Great quality and very good service.,Positive,2026-01-27 10:00:00,great quality good service
REV003498,O025222,C03183,R0055,5,The food was fresh and flavorful.,Positive,2026-01-26 17:00:00,food fresh flavorful
REV003499,O046800,C01548,R0029,4,Really tasty food with generous portions.,Positive,2026-05-29 16:00:00,really tasty food generous portion
REV003500,O001642,C01513,R0115,1,The delivery was very late.,Negative,2026-01-18 08:00:00,delivery late
REV003501,O005810,C01746,R0229,4,Everything was perfect and well packed.,Positive,2026-06-01 04:00:00,everything perfect well packed
REV003502,O038518,C01862,R0240,4,Delivery was fast and the food arrived hot.,Positive,2026-03-31 05:00:00,delivery fast food arrived hot
REV003503,O017724,C00242,R0194,4,The order arrived quickly and everything was hot.,Positive,2026-02-20 15:00:00,order arrived quickly everything hot
REV003504,O009085,C04142,R0265,5,Amazing food and excellent quality.,Positive,2026-03-30 14:00:00,amazing food excellent quality
REV003505,O004590,C01578,R0008,4,The food was fresh and flavorful.,Positive,2026-04-13 09:00:00,food fresh flavorful
REV003506,O006796,C00580,R0168,5,Excellent experience from start to finish.,Positive,2026-01-29 21:00:00,excellent experience start finish
REV003507,O032884,C02194,R0267,4,I received the wrong item.,Negative,2026-01-03 14:00:00,received wrong item
REV003508,O002779,C00501,R0270,3,Average experience.,Neutral,2026-01-02 15:00:00,average experience
REV003509,O015685,C03462,R0082,1,The delivery was very late.,Negative,2026-01-05 09:00:00,delivery late
REV003510,O000717,C02774,R0157,5,Fast delivery and great packaging.,Positive,2026-05-17 16:00:00,fast delivery great packaging
REV003511,O009589,C03750,R0230,4,Amazing food and excellent quality.,Positive,2026-01-26 14:00:00,amazing food excellent quality
REV003512,O009871,C02683,R0161,4,Great quality and very good service.,Positive,2026-05-23 21:00:00,great quality good service
REV003513,O044133,C03973,R0013,3,The food was acceptable.,Neutral,2026-02-13 20:00:00,food acceptable
REV003514,O012225,C04502,R0083,1,Very poor experience with the delivery.,Negative,2026-06-17 01:00:00,poor experience delivery
REV003515,O024055,C04906,R0227,4,The food was fresh and flavorful.,Positive,2026-04-18 17:00:00,food fresh flavorful
REV003516,O007410,C04469,R0037,4,The food was fresh and flavorful.,Positive,2026-02-16 00:00:00,food fresh flavorful
REV003517,O014783,C00004,R0169,5,Fast delivery and great packaging.,Positive,2026-06-10 12:00:00,fast delivery great packaging
REV003518,O041756,C04924,R0199,5,Amazing food and excellent quality.,Positive,2026-06-11 09:00:00,amazing food excellent quality
REV003519,O001743,C04283,R0299,5,Delivery was fast and the food arrived hot.,Positive,2026-03-07 06:00:00,delivery fast food arrived hot
REV003520,O020015,C01217,R0015,4,Excellent experience from start to finish.,Positive,2026-03-26 07:00:00,excellent experience start finish
REV003521,O033133,C00491,R0043,5,Fast delivery and great packaging.,Positive,2026-01-02 19:00:00,fast delivery great packaging
REV003522,O010015,C01467,R0146,4,Amazing food and excellent quality.,Positive,2026-01-18 01:00:00,amazing food excellent quality
REV003523,O001620,C03823,R0254,2,The food arrived cold.,Negative,2026-05-28 03:00:00,food arrived cold
REV003524,O027341,C00706,R0136,4,Everything was perfect and well packed.,Positive,2026-04-03 09:00:00,everything perfect well packed
REV003525,O023574,C00132,R0200,2,I received the wrong item.,Negative,2026-06-18 20:00:00,received wrong item
REV003526,O026838,C00942,R0108,5,Everything was perfect and well packed.,Positive,2026-03-15 15:00:00,everything perfect well packed
REV003527,O040234,C00891,R0145,3,Average experience.,Neutral,2026-06-03 13:00:00,average experience
REV003528,O017663,C01229,R0159,3,The order was okay overall.,Neutral,2026-03-19 13:00:00,order okay overall
REV003529,O002773,C03096,R0188,5,The food was delicious and fresh.,Positive,2026-03-28 21:00:00,food delicious fresh
REV003530,O006864,C00089,R0022,4,Excellent experience from start to finish.,Positive,2026-04-27 14:00:00,excellent experience start finish
REV003531,O022617,C00799,R0173,5,Amazing food and excellent quality.,Positive,2026-06-04 07:00:00,amazing food excellent quality
REV003532,O004279,C03490,R0070,1,My order was missing an item.,Negative,2026-06-26 15:00:00,order missing item
REV003533,O048753,C04483,R0041,3,The experience was fine.,Neutral,2026-02-19 11:00:00,experience fine
REV003534,O043149,C00310,R0035,4,Great quality and very good service.,Positive,2026-03-23 14:00:00,great quality good service
REV003535,O036761,C01533,R0104,4,The food was delicious and fresh.,Positive,2026-05-03 13:00:00,food delicious fresh
REV003536,O044117,C00560,R0125,4,The food was delicious and fresh.,Positive,2026-02-04 02:00:00,food delicious fresh
REV003537,O008942,C02029,R0098,4,The order arrived quickly and everything was hot.,Positive,2026-03-16 15:00:00,order arrived quickly everything hot
REV003538,O003884,C04054,R0258,5,The food was delicious and fresh.,Positive,2026-05-02 05:00:00,food delicious fresh
REV003539,O025442,C00145,R0152,2,I received the wrong item.,Negative,2026-05-21 12:00:00,received wrong item
REV003540,O043917,C02223,R0065,5,Great quality and very good service.,Positive,2026-03-30 02:00:00,great quality good service
REV003541,O024589,C00585,R0236,4,The order arrived quickly and everything was hot.,Positive,2026-05-15 23:00:00,order arrived quickly everything hot
REV003542,O044951,C02714,R0298,3,The food was okay.,Neutral,2026-04-13 13:00:00,food okay
REV003543,O034758,C01419,R0142,5,Really tasty food with generous portions.,Positive,2026-02-06 09:00:00,really tasty food generous portion
REV003544,O026103,C01366,R0278,5,The food was delicious and fresh.,Positive,2026-05-02 03:00:00,food delicious fresh
REV003545,O013823,C01245,R0224,5,Delivery was fast and the food arrived hot.,Positive,2026-03-31 07:00:00,delivery fast food arrived hot
REV003546,O027319,C00959,R0056,1,Very poor experience with the delivery.,Negative,2026-03-08 17:00:00,poor experience delivery
REV003547,O000197,C02368,R0197,4,Great quality and very good service.,Positive,2026-04-27 18:00:00,great quality good service
REV003548,O009683,C04834,R0231,1,The order took too long to arrive.,Negative,2026-04-20 01:00:00,order took long arrive
REV003549,O046720,C03036,R0031,1,The order arrived quickly and everything was hot.,Positive,2026-01-14 21:00:00,order arrived quickly everything hot
REV003550,O044981,C04153,R0148,1,The order was delayed for a long time.,Negative,2026-03-15 20:00:00,order delayed long time
REV003551,O021791,C02021,R0082,4,Everything was perfect and well packed.,Positive,2026-05-07 22:00:00,everything perfect well packed
REV003552,O022226,C01984,R0235,3,Nothing special about the order.,Neutral,2026-02-15 13:00:00,nothing special order
REV003553,O009696,C03484,R0051,4,The food was fresh and flavorful.,Positive,2026-04-07 07:00:00,food fresh flavorful
REV003554,O040276,C04120,R0039,4,Everything was perfect and well packed.,Positive,2026-01-26 12:00:00,everything perfect well packed
REV003555,O015120,C03693,R0275,1,The food arrived cold.,Negative,2026-01-05 18:00:00,food arrived cold
